year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Richards, Trevor,670950,Blue Jays,TOR,R,85.1,214,1163,7.179012346,0.184006879,CUKC,Curveball,35.7,-46.4,-10.6,-23,2,5.7,-3.7,-64,0.012765957,0.136170213
2022,Javier, Cristian,664299,Astros,HOU,R,76.5,213,2554,15.7654321,0.08339859,CUKC,Curveball,56.4,-57.4,-1,-2,13.2,10.3,2.9,28,0.378723404,0.825531915
2022,Poche, Colin,621363,Rays,TB,L,78.8,210,974,6.012345679,0.215605749,CUKC,Curveball,48.7,-54.2,-5.5,-10,17.7,8.2,9.5,116,0.093617021,1
2022,Kopech, Michael,656629,White Sox,CWS,R,78.4,204,2011,12.41358025,0.101442069,CUKC,Curveball,51.9,-54.5,-2.6,-5,8,9.8,-1.8,-18,0.229787234,0.293617021
2022,Smeltzer, Devin,656970,Twins,MIN,L,75.2,204,1129,6.969135802,0.180690877,CUKC,Curveball,59,-60.5,-1.5,-2,11.6,10.4,1.2,12,0.344680851,0.689361702
2022,Scherzer, Max,453286,Mets,NYM,R,75,200,2167,13.37654321,0.092293493,CUKC,Curveball,58.4,-60.4,-2,-3,16.6,11.1,5.5,49,0.29787234,0.940425532
2022,Hentges, Sam,656529,Guardians,CLE,L,81.3,200,944,5.827160494,0.211864407,CUKC,Curveball,55.5,-51.5,4,8,6.3,6.8,-0.5,-7,0.821276596,0.455319149
2022,Long, Sam,669674,Giants,SF,L,77,198,739,4.561728395,0.267929635,CUKC,Curveball,62,-57.6,4.4,8,2.1,8.7,-6.6,-75,0.880851064,0.025531915
2022,Suárez, Ranger,624133,Phillies,PHI,L,76.5,198,2564,15.82716049,0.077223089,CUKC,Curveball,55.6,-57.8,-2.1,-4,9.8,10.1,-0.3,-3,0.276595745,0.489361702
2022,Stripling, Ross,548389,Blue Jays,TOR,R,76.1,195,2033,12.54938272,0.095917364,CUKC,Curveball,59,-59.2,-0.2,0,7.2,7.5,-0.4,-5,0.442553191,0.476595745
2022,Chacín, Jhoulys,468504,Rockies,COL,R,79.8,194,786,4.851851852,0.246819338,CUKC,Curveball,43.9,-53.4,-9.5,-18,14.7,7.9,6.8,86,0.029787234,0.978723404
2022,Pressly, Ryan,519151,Astros,HOU,R,81,192,711,4.388888889,0.270042194,CUKC,Curveball,56.2,-52,4.2,8,14.8,7.6,7.1,93,0.846808511,0.982978723
2022,Ferguson, Caleb,657571,Dodgers,LAD,L,78.3,192,580,3.580246914,0.331034483,CUKC,Curveball,58.9,-54.5,4.4,8,13.8,9.7,4.1,42,0.880851064,0.880851064
2022,McCullers Jr., Lance,621121,Astros,HOU,R,82.7,189,759,4.685185185,0.249011858,CUKC,Curveball,50.6,-47.8,2.9,6,13.6,8.7,4.9,56,0.757446809,0.89787234
2022,Abbott, Cory,676265,Nationals,WSH,R,84.4,188,845,5.216049383,0.222485207,CUKC,Curveball,43.9,-46.7,-2.8,-6,0.9,6.7,-5.8,-86,0.221276596,0.055319149
2022,Bañuelos, Manny,544365,Pirates,PIT,L,81.7,185,718,4.432098765,0.257660167,CUKC,Curveball,39.5,-49.3,-9.8,-20,10.3,9.6,0.7,7,0.017021277,0.638297872
2022,Minor, Mike,501985,Reds,CIN,L,79.2,182,1750,10.80246914,0.104,CUKC,Curveball,55,-54.1,0.9,2,7.1,7.3,-0.2,-2,0.557446809,0.514893617
2022,Leiter Jr., Mark,643410,Cubs,CHC,R,73.2,181,1086,6.703703704,0.166666667,CUKC,Curveball,68.6,-65.1,3.5,5,7.6,11.9,-4.3,-36,0.8,0.093617021
2022,Gibson, Kyle,502043,Phillies,PHI,R,79,181,2739,16.90740741,0.066082512,CUKC,Curveball,52.6,-54.6,-1.9,-4,7.3,8.1,-0.8,-10,0.306382979,0.425531915
2022,Thompson, Zack,668868,Cardinals,STL,L,75,180,575,3.549382716,0.313043478,CUKC,Curveball,67.4,-61.2,6.2,10,7.8,10.6,-2.8,-26,0.940425532,0.191489362
2022,Buehler, Walker,621111,Dodgers,LAD,R,79.2,176,1046,6.456790123,0.168260038,CUKC,Curveball,57.7,-52.9,4.8,9,11.5,10.1,1.4,14,0.89787234,0.69787234
2022,Lynn, Lance,458681,White Sox,CWS,R,82,175,2022,12.48148148,0.086547972,CUKC,Curveball,42.2,-48.4,-6.2,-13,10.4,9.6,0.8,8,0.080851064,0.663829787
2022,Garcia, Yimi,554340,Blue Jays,TOR,R,82.4,174,1039,6.413580247,0.16746872,CUKC,Curveball,42.8,-46.3,-3.5,-8,11.4,8.7,2.8,32,0.178723404,0.812765957
2022,Ryan, Joe,657746,Twins,MIN,R,74.9,171,2391,14.75925926,0.071518193,CUKC,Curveball,56.4,-57.9,-1.5,-3,10.6,12.5,-1.9,-15,0.344680851,0.280851064
2022,Schmidt, Clarke,657376,Yankees,NYY,R,83.5,169,930,5.740740741,0.18172043,CUKC,Curveball,48.8,-47.8,1,2,15,7.4,7.6,103,0.570212766,0.995744681
2022,Matz, Steven,571927,Cardinals,STL,L,78,168,849,5.240740741,0.197879859,CUKC,Curveball,54.6,-54.9,-0.3,-1,14.9,10,4.9,49,0.434042553,0.89787234
2022,Rodón, Carlos,607074,Giants,SF,L,79.8,166,2985,18.42592593,0.05561139,CUKC,Curveball,55.3,-54,1.3,2,6.4,6.8,-0.4,-6,0.617021277,0.476595745
2022,Logue, Zach,656657,Athletics,OAK,L,77.5,161,1022,6.308641975,0.157534247,CUKC,Curveball,42.4,-47.9,-5.5,-11,10.4,12.7,-2.3,-18,0.093617021,0.242553191
2022,Hendricks, Kyle,543294,Cubs,CHC,R,72.7,160,1347,8.314814815,0.11878248,CUKC,Curveball,67.5,-64.8,2.7,4,13.7,11,2.7,25,0.731914894,0.808510638
2022,Feltner, Ryan,663372,Rockies,COL,R,77.9,159,1675,10.33950617,0.094925373,CUKC,Curveball,54.6,-53.7,0.9,2,8.2,11.4,-3.2,-28,0.557446809,0.157446809
2022,Castellanos, Humberto,528748,D-backs,AZ,R,76.5,159,748,4.617283951,0.212566845,CUKC,Curveball,54,-52.7,1.2,2,11.7,11.5,0.1,1,0.604255319,0.557446809
2022,Pruitt, Austin,643493,Athletics,OAK,R,80.9,157,809,4.99382716,0.194066749,CUKC,Curveball,52.4,-51.8,0.5,1,8,7.4,0.6,8,0.510638298,0.612765957
2022,Watkins, Spenser,657093,Orioles,BAL,R,76.8,156,1642,10.13580247,0.09500609,CUKC,Curveball,60.7,-58.5,2.2,4,5.7,8.6,-3,-34,0.69787234,0.165957447
2022,Loáisiga, Jonathan,642528,Yankees,NYY,R,86.9,154,761,4.697530864,0.202365309,CUKC,Curveball,32.8,-42.6,-9.8,-23,9.3,5.6,3.6,65,0.017021277,0.859574468
2022,Rucker, Michael,621074,Cubs,CHC,R,80.6,151,914,5.641975309,0.165207877,CUKC,Curveball,52,-50.6,1.3,3,15.6,9.8,5.8,59,0.617021277,0.953191489
2022,Liberatore, Matthew,669461,Cardinals,STL,L,74.3,151,650,4.012345679,0.232307692,CUKC,Curveball,67.2,-63,4.2,7,11.6,10,1.5,15,0.846808511,0.710638298
2022,Garrett, Braxton,666129,Marlins,MIA,L,78.7,149,1436,8.864197531,0.103760446,CUKC,Curveball,53.2,-55,-1.9,-3,11.4,8.4,3,36,0.306382979,0.838297872
2022,Zimmermann, Bruce,669145,Orioles,BAL,L,81,146,1130,6.975308642,0.12920354,CUKC,Curveball,48.9,-52.2,-3.4,-6,1.5,7.4,-5.9,-80,0.187234043,0.05106383
2022,Wacha, Michael,608379,Red Sox,BOS,R,74.7,145,1949,12.0308642,0.074397127,CUKC,Curveball,58.8,-62.7,-3.9,-6,10.3,9.6,0.7,7,0.161702128,0.638297872
2022,Koenig, Jared,657649,Athletics,OAK,L,77.6,144,653,4.030864198,0.220520674,CUKC,Curveball,54,-56.3,-2.2,-4,10,9.4,0.6,6,0.263829787,0.612765957
2022,Sands, Cole,663485,Twins,MIN,R,78.6,138,603,3.722222222,0.228855721,CUKC,Curveball,48.8,-49.7,-0.9,-2,18.1,11.9,6.2,52,0.391489362,0.970212766
2022,Luetge, Lucas,476595,Yankees,NYY,L,73.5,138,971,5.99382716,0.142121524,CUKC,Curveball,66.4,-64.7,1.7,3,10.3,10.9,-0.6,-6,0.65106383,0.442553191
2022,Williams, Trevor,592866,Mets,NYM,R,78.6,137,1407,8.685185185,0.097370291,CUKC,Curveball,42,-51.9,-9.8,-19,11,12.4,-1.3,-11,0.017021277,0.370212766
2022,Oller, Adam,670124,Athletics,OAK,R,80.5,137,1294,7.987654321,0.105873261,CUKC,Curveball,49.5,-51.6,-2.1,-4,5,9,-4.1,-45,0.276595745,0.10212766
2022,Winder, Josh,680739,Twins,MIN,R,81,135,1114,6.87654321,0.121184919,CUKC,Curveball,51.3,-52.1,-0.7,-1,1.8,6.4,-4.6,-72,0.412765957,0.089361702
2022,Underwood Jr., Duane,621249,Pirates,PIT,R,82.7,134,1004,6.197530864,0.133466135,CUKC,Curveball,51.2,-50.1,1.1,2,7.4,6.7,0.7,10,0.587234043,0.638297872
2022,Davies, Zach,605200,D-backs,AZ,R,74.7,132,2292,14.14814815,0.057591623,CUKC,Curveball,62.3,-61,1.3,2,10.7,11,-0.3,-3,0.617021277,0.489361702
2022,Strahm, Matt,621381,Red Sox,BOS,L,82.7,130,764,4.716049383,0.170157068,CUKC,Curveball,40.6,-48.1,-7.4,-15,6.2,8.9,-2.7,-30,0.055319149,0.204255319
2022,Lynch, Daniel,663738,Royals,KC,L,81.1,124,2435,15.0308642,0.050924025,CUKC,Curveball,47,-51.8,-4.8,-9,1.9,7.7,-5.8,-75,0.140425532,0.055319149
2022,Skubal, Tarik,669373,Tigers,DET,L,76.9,123,1914,11.81481481,0.064263323,CUKC,Curveball,55.3,-58.3,-3,-5,6.4,8.7,-2.3,-26,0.2,0.242553191
2022,Beede, Tyler,595881,Pirates,PIT,R,79.1,123,1072,6.617283951,0.114738806,CUKC,Curveball,56.4,-51.4,5,10,8.7,11.3,-2.6,-23,0.910638298,0.208510638
2022,Bird, Jake,656234,Rockies,COL,R,81.7,113,745,4.598765432,0.151677852,CUKC,Curveball,50,-50.1,-0.1,0,14.4,8.7,5.7,66,0.455319149,0.94893617
2022,Henry, Tommy,674072,D-backs,AZ,L,80.6,113,773,4.771604938,0.1461837,CUKC,Curveball,50.5,-51.2,-0.7,-1,6.8,9.6,-2.8,-29,0.412765957,0.191489362
2022,Wells, Tyler,669330,Orioles,BAL,R,76.3,112,1649,10.17901235,0.067919951,CUKC,Curveball,58.2,-60.1,-1.9,-3,9.3,7.9,1.4,18,0.306382979,0.69787234
2022,Dunn, Justin,643290,Reds,CIN,R,79.8,111,540,3.333333333,0.205555556,CUKC,Curveball,43.3,-52.1,-8.8,-17,14.8,9.8,5,51,0.042553191,0.914893617
2022,Martin, Davis,663436,White Sox,CWS,R,79.7,110,1044,6.444444444,0.105363985,CUKC,Curveball,54.6,-54.1,0.5,1,8.1,7.5,0.6,7,0.510638298,0.612765957
2022,Flaherty, Jack,656427,Cardinals,STL,R,77.2,109,662,4.086419753,0.164652568,CUKC,Curveball,56.6,-55.1,1.6,3,13.6,11.6,2,17,0.646808511,0.74893617
2022,Baumann, Mike,657508,Orioles,BAL,R,84,108,580,3.580246914,0.186206897,CUKC,Curveball,52.9,-48.3,4.6,10,4.5,5.9,-1.4,-23,0.889361702,0.353191489
2022,Oviedo, Johan,670912,Pirates,PIT,R,78.4,105,980,6.049382716,0.107142857,CUKC,Curveball,49.7,-54.2,-4.5,-8,10.8,10.2,0.6,6,0.153191489,0.612765957
2022,Hill, Garrett,682051,Tigers,DET,R,77.1,105,1019,6.290123457,0.103042198,CUKC,Curveball,58.2,-54.5,3.7,7,10,11.7,-1.7,-15,0.812765957,0.319148936
2022,Abreu, Bryan,650556,Astros,HOU,R,84.5,105,1019,6.290123457,0.103042198,CUKC,Curveball,46.2,-47.1,-0.9,-2,11.3,6.3,5,80,0.391489362,0.914893617
2022,Manning, Matt,666159,Tigers,DET,R,79.7,104,990,6.111111111,0.105050505,CUKC,Curveball,54,-52.7,1.3,2,8.9,9.1,-0.2,-2,0.617021277,0.514893617
2022,Ober, Bailey,641927,Twins,MIN,R,76.7,102,854,5.271604938,0.119437939,CUKC,Curveball,57.2,-57.3,0,0,9.5,10,-0.5,-5,0.463829787,0.455319149
2022,Thornton, Trent,663423,Blue Jays,TOR,R,79.7,101,664,4.098765432,0.152108434,CUKC,Curveball,59.4,-52.9,6.5,12,8.4,9,-0.7,-7,0.957446809,0.429787234
2022,Hendriks, Liam,521230,White Sox,CWS,R,85.8,100,948,5.851851852,0.105485232,CUKC,Curveball,47.6,-45,2.7,6,3.2,5.2,-2.1,-39,0.731914894,0.268085106
2022,Helsley, Ryan,664854,Cardinals,STL,R,80.7,99,962,5.938271605,0.102910603,CUKC,Curveball,53.7,-51.9,1.8,3,6.7,8.1,-1.4,-17,0.663829787,0.353191489
2022,Senzatela, Antonio,622608,Rockies,COL,R,78.2,99,1521,9.388888889,0.065088757,CUKC,Curveball,50.8,-56.1,-5.3,-9,5.9,7.6,-1.7,-23,0.114893617,0.319148936
2022,Peterson, David,656849,Mets,NYM,L,78.5,95,1889,11.66049383,0.050291159,CUKC,Curveball,52.5,-54.9,-2.4,-4,7.3,8.9,-1.6,-18,0.246808511,0.336170213
2022,Archer, Chris,502042,Twins,MIN,R,81.7,94,1787,11.0308642,0.052602126,CUKC,Curveball,46.6,-51.5,-5,-10,5,6.6,-1.6,-24,0.123404255,0.336170213
2022,Peters, Dillon,596071,Pirates,PIT,L,77.3,92,634,3.913580247,0.14511041,CUKC,Curveball,56.6,-54.7,1.9,3,11.7,11.3,0.4,4,0.680851064,0.587234043
2022,Smith, Will,519293,Astros,HOU,L,76.9,90,985,6.080246914,0.091370558,CUKC,Curveball,54.6,-58.1,-3.5,-6,8.9,7.3,1.5,21,0.178723404,0.710638298
2022,Gutierrez, Vladimir,661269,Reds,CIN,R,78.4,89,684,4.222222222,0.130116959,CUKC,Curveball,52.2,-52.7,-0.5,-1,15.1,11.2,3.9,35,0.421276596,0.868085106
2022,Jefferies, Daulton,641726,Athletics,OAK,R,80.2,83,611,3.771604938,0.135842881,CUKC,Curveball,44.7,-53,-8.2,-16,5.1,7.7,-2.6,-34,0.05106383,0.208510638
2022,Ramírez, Erasmo,541640,Nationals,WSH,R,80.6,82,1222,7.543209877,0.06710311,CUKC,Curveball,46.7,-49.6,-3,-6,7.2,10.6,-3.4,-32,0.2,0.153191489
2022,Shaw, Bryan,543766,Guardians,CLE,R,82.7,81,969,5.981481481,0.083591331,CUKC,Curveball,52.9,-50.2,2.7,5,6.8,6.7,0.1,2,0.731914894,0.557446809
2022,Gott, Trevor,641627,Brewers,MIL,R,82.7,79,761,4.697530864,0.103810775,CUKC,Curveball,49.9,-46.4,3.5,7,10,10,0,0,0.8,0.54893617
2022,López, Reynaldo,625643,White Sox,CWS,R,80.4,78,985,6.080246914,0.079187817,CUKC,Curveball,50.4,-52.2,-1.8,-3,9.4,8.7,0.7,8,0.336170213,0.638297872
2022,Davidson, Tucker,656353,Angels,LAA,L,78.4,77,912,5.62962963,0.084429825,CUKC,Curveball,53.3,-55.9,-2.6,-5,8,8.2,-0.1,-1,0.229787234,0.523404255
2022,Howard, Spencer,675921,Rangers,TEX,R,75,76,692,4.271604938,0.10982659,CUKC,Curveball,66.1,-61.3,4.8,8,6.2,10.2,-4.1,-40,0.89787234,0.10212766
2022,Pilkington, Konnor,663455,Guardians,CLE,L,77,75,1039,6.413580247,0.072184793,CUKC,Curveball,57.3,-57,0.3,0,6.3,9.9,-3.6,-36,0.50212766,0.140425532
2022,Fleming, Josh,676596,Rays,TB,L,79.5,72,662,4.086419753,0.108761329,CUKC,Curveball,48,-51.8,-3.8,-7,12.5,10.7,1.9,18,0.165957447,0.744680851
2022,Morejon, Adrian,670970,Padres,SD,L,80.1,70,540,3.333333333,0.12962963,CUKC,Curveball,51.2,-52.5,-1.3,-3,10.2,8.7,1.5,18,0.361702128,0.710638298
2022,Sánchez, Aníbal,434671,Nationals,WSH,R,75.4,69,1232,7.604938272,0.056006494,CUKC,Curveball,51.1,-60.3,-9.2,-15,3,10.4,-7.4,-71,0.034042553,0.017021277
2022,Lambert, Jimmy,669424,White Sox,CWS,R,76.8,67,818,5.049382716,0.08190709,CUKC,Curveball,65.4,-57.8,7.6,13,5.9,8.5,-2.6,-30,0.982978723,0.208510638
2022,Gilbert, Tyler,656457,D-backs,AZ,L,76.2,64,564,3.481481481,0.113475177,CUKC,Curveball,60.3,-58.9,1.4,2,6.6,9.1,-2.4,-27,0.634042553,0.229787234
2022,Woodford, Jake,663765,Cardinals,STL,R,75.3,59,697,4.302469136,0.084648494,CUKC,Curveball,66.2,-59.9,6.3,11,10.7,10.8,-0.1,-1,0.944680851,0.523404255
2022,Stammen, Craig,489334,Padres,SD,R,79.6,59,701,4.327160494,0.084165478,CUKC,Curveball,53.5,-52.4,1.2,2,8,9.9,-1.8,-19,0.604255319,0.293617021
2022,McCarty, Kirk,668948,Guardians,CLE,L,77.1,58,574,3.543209877,0.101045296,CUKC,Curveball,54.5,-57.3,-2.8,-5,9.1,9.2,-0.1,-1,0.221276596,0.523404255
2022,Blach, Ty,621389,Rockies,COL,L,79.2,58,674,4.160493827,0.086053412,CUKC,Curveball,49.9,-53.2,-3.2,-6,4.5,6.1,-1.5,-25,0.191489362,0.34893617
2022,Rodriguez, Elvin,660730,Tigers,DET,R,78.5,55,534,3.296296296,0.102996255,CUKC,Curveball,50.9,-55.4,-4.6,-8,8.9,8.7,0.2,2,0.14893617,0.574468085
2022,Foster, Matt,641582,White Sox,CWS,R,79.6,53,768,4.740740741,0.069010417,CUKC,Curveball,53.3,-53.5,-0.2,0,2.4,8.4,-6,-72,0.442553191,0.042553191
2022,Wentz, Joey,666214,Tigers,DET,L,75.4,52,555,3.425925926,0.093693694,CUKC,Curveball,58.8,-60.6,-1.9,-3,8.6,10,-1.3,-13,0.306382979,0.370212766
2022,Banda, Anthony,607455,Yankees,NYY,L,81.1,50,551,3.401234568,0.090744102,CUKC,Curveball,48.8,-50.8,-2.1,-4,7,8.8,-1.8,-21,0.276595745,0.293617021
2022,Kennedy, Ian,453178,D-backs,AZ,R,79.6,50,867,5.351851852,0.057670127,CUKC,Curveball,50.5,-51.5,-0.9,-2,8.3,10.6,-2.3,-22,0.391489362,0.242553191
2022,Newcomb, Sean,656794,Cubs,CHC,L,78.9,50,552,3.407407407,0.09057971,CUKC,Curveball,59.9,-54.7,5.2,9,10,6.8,3.2,47,0.923404255,0.842553191
2022,Smith, Drew,622098,Mets,NYM,R,77.8,49,780,4.814814815,0.062820513,CUKC,Curveball,56.2,-55.4,0.8,1,15.1,10,5.1,51,0.540425532,0.923404255
2022,Barlow, Joe,669618,Rangers,TEX,R,81.3,48,554,3.419753086,0.086642599,CUKC,Curveball,50.2,-50.6,-0.4,-1,1.8,8.4,-6.5,-78,0.429787234,0.029787234
2022,Banks, Tanner,621383,White Sox,CWS,L,82.1,48,897,5.537037037,0.053511706,CUKC,Curveball,36.1,-50.5,-14.4,-28,12.9,7.5,5.4,71,0,0.936170213
2022,deGrom, Jacob,594798,Mets,NYM,R,83.4,48,940,5.802469136,0.05106383,CUKC,Curveball,41.6,-47.7,-6.1,-13,7.3,7.6,-0.3,-5,0.085106383,0.489361702
2022,Waldichuk, Ken,686610,Athletics,OAK,L,75.2,47,586,3.617283951,0.080204778,CUKC,Curveball,58.3,-59.3,-1,-2,15.5,11.6,3.9,34,0.378723404,0.868085106
2022,Harvey, Hunter,640451,Nationals,WSH,R,82.8,44,661,4.080246914,0.066565809,CUKC,Curveball,52,-49.1,2.9,6,8.1,7.9,0.1,1,0.757446809,0.557446809
2022,Ragans, Cole,666142,Rangers,TEX,L,76.3,44,706,4.358024691,0.062322946,CUKC,Curveball,62.3,-59.3,3,5,11.2,8.3,2.9,34,0.765957447,0.825531915
2022,Anderson, Chase,502624,Reds,CIN,R,77.8,38,493,3.043209877,0.077079108,CUKC,Curveball,61.8,-56.3,5.6,10,6.1,8.9,-2.8,-31,0.931914894,0.191489362
